longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-1.332826529,1.019775223,1.856181523,-0.248795579,0.028930856,-0.448128929,-0.043261297,-0.591107153,0.320160153,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.856181523,-0.801152,-0.882206023,-0.940872578,-0.84886813,-0.882352063,0.040246725,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,1.856181523,-0.251545902,-0.066476147,-0.201757105,-0.030183264,-0.45045897,0.100042473,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.019775223,1.856181523,-0.056273009,-0.085557548,-0.333332022,0.048284934,-0.102996898,0.54634407,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.019775223,1.379433051,0.273307295,0.708705752,-0.046339753,0.647258846,-0.339866967,0.103508893,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,1.061600737,0.680355014,1.257296019,0.255664418,1.348241416,-0.492779756,0.157238406,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,1.141058815,-0.124572683,0.606143224,-0.058702497,0.581868681,-0.909460526,0.373889666,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,0.982142658,-0.533912338,-0.164268325,-0.320969278,-0.226353759,-1.188861932,-0.307261897,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,0.028645715,-0.076900428,0.777875829,-0.079895773,0.715264618,-1.304243975,-0.113142368,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.010411492,-0.130270442,-0.460112019,-0.109409299,-0.224716486,-0.184504053,-0.817660215,-0.709366637,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.010411492,1.299974972,-0.38952041,-0.028313346,0.043731666,-0.103420249,-1.101956936,-0.947683023,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.010411492,1.697265365,-0.919874251,-0.834502521,-0.603546281,-0.793940392,-0.644745065,-0.709366637,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.010411492,1.856181523,-0.594419431,-0.350311981,-0.299776003,-0.357134089,-0.889405527,-0.589775141,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,0.584852265,-0.439026214,0.16250066,0.193850699,0.113675099,-0.863455095,-0.781294855,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.015093357,1.141058815,-0.133740424,0.260292838,0.251249153,0.377851366,-1.168701657,-0.477116485,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.856181523,-0.751646196,-0.739095518,-0.613259865,-0.71024098,-0.842715805,-0.692034536,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.856181523,-0.478905889,-0.393245132,-0.271518303,-0.398983795,-0.902407062,-0.678168855,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.856181523,-0.481197824,-0.333615756,-0.370420254,-0.430371074,-0.913724187,-0.57417625,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.45889113,-0.270339772,0.119567509,-0.187628255,0.142446772,-0.653482938,-0.209335527,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.015093357,1.856181523,-0.66180233,-0.593599839,-0.577054687,-0.634388389,-0.782919272,-0.519580132,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.856181523,-0.38172783,-0.281141904,-0.092258516,-0.257741038,-0.480936252,-0.728431948,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.015093357,1.617807287,0.092702789,0.503580696,0.054328304,0.464166384,-0.708963172,-0.325460603,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.015093357,1.856181523,-0.849282643,-0.844043222,-0.827841777,-0.820096458,-1.017578553,-0.695500956,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.015093357,1.776723444,-0.479364276,-0.295452954,-0.420754282,-0.281281498,-1.035843868,-0.68423509,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.015093357,1.697265365,-0.407855893,-0.138031399,-0.244143655,-0.221122546,-0.85308545,-0.722365712,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.015093357,1.856181523,-0.634299106,-0.569748088,-0.513474861,-0.574229437,-0.777866043,-0.822891897,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,1.141058815,1.525162386,1.922759865,2.59752133,1.913212442,-0.883773283,-0.815092452,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,1.856181523,-0.390895571,-0.340771281,0.206213443,-0.228969366,-0.492148102,-0.857556099,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,0.108103794,-0.750271035,-0.653229216,-0.366004988,-0.618694749,-1.045002844,-0.601041006,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.010411492,0.823226501,-0.534829112,-0.254904978,0.034018082,-0.289128317,-0.898459227,-0.87835462,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.010411492,1.45889113,-0.579292658,-0.340771281,-0.16643498,-0.514070485,-0.918882691,-0.965015124,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.010411492,1.856181523,-0.899246833,-0.853583922,-0.687436329,-0.867177376,-0.260910277,-0.786494485,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.332826529,1.010411492,1.141058815,-0.462862341,-0.386089607,-0.124931482,-0.372827729,-0.850874662,-0.820292082,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.010411492,1.776723444,-1.127981982,-1.180352907,-1.057435592,-1.162740923,-0.932042139,-1.142669158,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.010411492,0.823226501,-0.996883279,-0.975227851,-0.922328462,-0.984879674,-1.195231105,-0.817692267,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.337817836,1.010411492,1.856181523,-0.794734581,-0.717628943,-0.511708755,-0.712856587,-0.129315794,-0.709366637,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.342809143,1.015093357,-0.686476992,-0.120447199,0.575135948,0.206213443,0.461550777,-1.146330595,-0.796027141,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.00104776,1.856181523,-1.028970374,-0.977613026,-0.799584077,-0.945645575,-1.170438705,-0.969348149,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.00104776,1.856181523,-0.687013619,-0.564977738,-0.494047692,-0.629157176,-0.674116953,-0.957215679,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.00104776,1.856181523,-0.855700062,-0.79156937,-0.718343188,-0.827943277,-0.684644512,-1.168667309,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.005729626,1.856181523,-0.991841022,-0.934679874,-0.892304656,-0.977032854,-0.646271561,-1.174733544,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.005729626,1.856181523,-0.813070064,-0.770102794,-0.381016891,-0.749475079,-0.444774088,-1.092406065,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.005729626,1.697265365,-0.328096543,-0.018772646,0.087884323,-0.058954936,-1.253869607,-0.676435645,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.005729626,1.141058815,-0.557290078,-0.1571128,0.071106313,-0.160963594,-1.019526152,-0.817692267,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.005729626,1.856181523,-0.756230067,-0.667540266,-0.368654147,-0.639619602,-1.256080394,-0.757896519,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.005729626,1.220516894,-0.135573973,0.684854001,1.225256759,0.657721273,-1.194757365,-0.769162385,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,1.538349208,-0.430775247,-0.338386106,0.049029985,-0.409446221,-0.96494076,-0.731031763,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,1.617807287,-0.669594911,-0.765332444,-0.500229064,-0.73378144,-0.830451199,-0.87142178,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.010411492,0.664310344,-0.134198811,0.086175058,0.161177733,0.061362967,-0.90603907,-0.644371259,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,0.108103794,-0.928583606,-0.93706505,-0.883474124,-0.940414361,-1.184808822,-0.729298553,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.327835222,1.010411492,0.90268458,-0.781899743,-0.808265595,-0.760729739,-0.825327671,-1.338353265,-0.810759427,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.010411492,1.220516894,-0.526578144,-0.533970462,-0.410157645,-0.59515429,-0.18690154,-0.843690418,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.010411492,1.856181523,0.361317613,0.362855366,0.748408067,0.485091237,0.017964751,-0.365324435,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.010411492,1.856181523,-0.858908771,-0.829732171,-0.728939826,-0.796555998,-0.411296452,-0.709366637,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.010411492,1.379433051,-0.123655909,0.088560233,0.195616805,0.071825394,-0.666642387,-0.711966452,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.010411492,1.617807287,-0.371184927,-0.209586652,-0.198224892,-0.197582086,-0.721490967,-0.607973847,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.010411492,0.743768422,0.189422461,0.412944043,0.654804435,0.417085465,-0.565209359,-0.564643595,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.010411492,0.028645715,-0.456444923,-0.386089607,-0.429584814,-0.417293041,-0.546680856,-0.492715376,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.010411492,1.45889113,-0.500908468,-0.550666687,-0.500229064,-0.542842158,-0.480251961,-0.589775141,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.010411492,0.425936108,-0.124572683,0.045627081,0.080819898,0.043053721,-0.544364793,-0.586308721,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.010411492,0.505394187,-0.40831428,-0.30737883,-0.249441974,-0.296975137,-0.524099243,-0.546444889,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.015093357,0.823226501,-0.290050416,-0.090327898,-0.279465781,-0.092957822,-0.422403026,-0.436386048,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.015093357,0.823226501,-0.28317461,-0.216742177,-0.18056383,-0.140038741,-0.418455192,-0.484049326,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.015093357,1.141058815,0.187588913,-0.092713073,-0.274167462,-0.116498282,0.571240594,0.573208826,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.015093357,1.856181523,-0.49907492,-0.584059138,-0.635336194,-0.605616716,0.474492331,0.088776607,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.015093357,1.856181523,0.404864384,0.412944043,0.404017345,0.540018975,-0.202429689,-0.171204905,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.015093357,0.982142658,-0.259338482,-0.438563459,-0.548796987,-0.417293041,0.656777008,0.283762742,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.015093357,1.538349208,-0.602670398,-0.655614391,-0.811946821,-0.647466422,0.119503054,0.197968843,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.015093357,1.538349208,-0.431692021,-0.665155091,-0.720109295,-0.684084914,0.459701111,0.437151834,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.015093357,1.379433051,-0.319845575,-0.469570735,-0.580586899,-0.438217894,0.211619192,0.34702491,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.010411492,1.697265365,-0.764481034,-0.817806296,-0.850801158,-0.825327671,-0.466513497,-0.233600469,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.010411492,0.90268458,-0.722309424,-0.672310616,-0.669775266,-0.691931734,0.159613052,-0.322860788,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.015093357,1.379433051,-0.272631707,-0.31691953,-0.323618437,-0.262972251,-0.011565051,-0.030814889,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.015093357,1.856181523,-0.377143959,-0.63653299,-0.69626686,-0.582076257,0.074076638,0.490014742,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.010411492,1.299974972,0.03769634,-0.207201477,-0.28211494,-0.119113888,0.413537766,0.216167548,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.010411492,-0.050812363,0.232969233,0.532202797,0.275091587,0.443241531,-0.49530637,-0.575042855,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.010411492,0.505394187,-0.382186217,-0.188120076,-0.367771094,-0.286512711,-0.824871593,-0.700700586,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.010411492,1.617807287,-0.803902322,-0.817806296,-0.607961547,-0.757321899,-0.633743766,-0.735364788,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.010411492,1.220516894,-0.465154277,-0.204816302,-0.063117763,-0.022336444,-0.658851993,-0.625305948,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.010411492,1.299974972,-0.238711064,-0.011617121,0.092299589,-0.066801756,-0.765338249,-0.584575511,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.010411492,1.299974972,-0.281799448,-0.023542996,-0.013666787,-0.051108117,-0.5747368,-0.792560721,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.379433051,-0.181871067,-0.071246497,-0.03132785,0.181680871,-0.597686878,-0.602774217,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.856181523,-0.531162015,-0.567362913,-0.318320119,-0.60300111,-1.065110481,-0.605374032,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.856181523,-0.724142972,-0.748636219,-0.559393624,-0.665775668,-0.63816534,-0.556844149,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.617807287,-0.796568129,-0.700932717,-0.570873315,-0.665775668,-0.430088144,-0.601041006,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.005729626,1.220516894,0.152293108,0.410558868,0.744875855,0.288920742,-0.779076713,-0.824625107,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.141058815,-0.428024924,-0.185734901,-0.175265511,-0.242047399,-1.132697407,-0.693767746,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.45889113,-0.80436071,-0.691392017,-0.593832696,-0.676238095,-0.655693726,-0.828091527,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.00104776,0.90268458,-0.981756506,-1.011005477,-0.775741642,-0.953492394,-0.562788021,-0.797760351,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.005729626,1.697265365,-0.394104281,-0.154727625,0.336905307,-0.155732381,-1.128065281,-0.906085981,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.005729626,1.220516894,-0.439026214,-0.056935447,0.242418621,-0.011874018,-0.94251706,-0.649570889,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.322843914,1.005729626,1.776723444,-0.457820084,-0.178579376,0.103779279,-0.278665891,-0.727281124,-0.760496334,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,0.996365895,1.856181523,-0.557290078,-0.533970462,-0.300659056,-0.521917305,-1.113853077,-1.094139275,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.00104776,1.856181523,-0.93729296,-0.870280147,-0.94705395,-0.948261181,0.115660495,-1.094139275,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.00104776,1.856181523,-0.866701351,-0.917983649,-0.841087574,-0.916873902,-0.628585262,-1.023077662,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.00104776,1.617807287,-0.166744293,-0.095098248,0.172657424,-0.043261297,-0.756337186,-0.905219376,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.00104776,1.379433051,-0.642550073,-0.388474782,-0.214119849,-0.380674548,-0.810501475,-0.937283763,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.00104776,1.141058815,-0.742020068,-0.500578011,-0.520539286,-0.582076257,-0.847611119,-0.926017897,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.00104776,1.061600737,-0.780982969,-0.677080966,-0.464023886,-0.618694749,-1.087902645,-0.992746486,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.00104776,0.823226501,0.024403115,0.141034084,0.408432611,0.09798146,-0.849821907,-0.971081359,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.00104776,0.982142658,-0.49907492,-0.293067779,-0.354525297,-0.414677434,-0.955097493,-0.908685796,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.005729626,1.856181523,-0.153909456,-0.226282877,-0.177031617,-0.200197693,-0.174163194,-0.419920553,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.005729626,0.823226501,-0.405105571,-0.331230581,-0.3130218,-0.323131203,-0.396873697,-0.738831208,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.005729626,1.697265365,-0.352391057,-0.32168988,-0.262687771,-0.31789999,-0.700383212,-0.67383583,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.3128613,1.00104776,1.141058815,-0.094319136,-0.085557548,0.098480961,-0.04064569,-0.51199255,-0.740564418,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.317852607,1.005729626,1.220516894,-0.415648473,-0.295452954,-0.16378582,-0.278665891,-0.820186829,-0.901752956,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.005729626,1.856181523,-0.737894584,-0.853583922,-0.844619786,-0.867177376,-0.524099243,-0.406054872,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.00104776,1.856181523,-0.213499775,-0.262060503,-0.299776003,-0.19496648,-0.2627526,-0.545578284,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.00104776,1.856181523,-0.14061623,-0.221512527,-0.248558921,-0.215891333,-0.189112327,-0.482316116,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.005729626,1.856181523,-0.065899138,-0.293067779,-0.279465781,-0.32574681,0.232569033,-0.36792425,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.005729626,1.856181523,-0.200664937,-0.336000931,-0.389847423,-0.341440449,-0.342498856,-0.436386048,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.302878686,1.005729626,0.34647803,-1.143108755,-1.208975008,-0.751016154,-1.183665775,0.002278689,0.157238406,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.005729626,1.617807287,-0.665927814,-0.793954545,-0.820777352,-0.759937506,0.716994644,-0.282996956,-0.681889048,-0.015566206,2.830742029,-0.384466489
-1.307869993,1.005729626,1.856181523,-0.717725553,-0.822576646,-0.768677217,-0.809634031,-0.076046348,-0.346259124,-0.681889048,-0.015566206,2.830742029,-0.384466489
